title,composedby,key,timesig,bars,chordprog,key_tonic_pc,key_mode,key_estimada,key_score,num_tokens,funcional_prog
But Beautiful,Jimmy Van Heusen,C,4 4,32,"GM7 | Bm7b5 E7b9 | Am7 | C#m7b5 F#7b9 |
GM7 | Bm7b5 E7 | A7 | A7 |
Am7 D7 | GM7 Em7 | Am7 D7 | GM7 GM7 F#m7b5 B7 |
Em7 | A7 | Am7/D | D7 |
GM7 | Bm7b5 E7b9 | Am7 | C#m7b5 F#7b9 |
GM7 | Bm7b5 E7 | A7 | A7 |
D7 | Bm7 Em7 | Am7 Am7 F#m7b5 B7 | Em F7 |
Bm7 E7b9 | Am7 D7 | GM7 | Am7 D7 |",7,major,G,69.49999999999997,52,I iiiø V/II ii #ivø VII7 I iiiø V/II II7 II7 ii V7 I vi ii V7 I I viiø V/VI vi II7 ii V7 I iiiø V/II ii #ivø VII7 I iiiø V/II II7 V/V V7 iii vi ii ii viiø V/VI vi bVII7 iii V/II ii V7 I ii V7
California Girls,Brian Wilson,G,4 4,24,"G | G | G7 | G7 |
C | C | D7 | D7 |
G | G | G7 | G7 |
C | C | D7 | D7 |
G | Am7 | Bb | Bb |
Eb | Ab | G | G |",7,major,G,33.599999999999994,24,I I I7 V/IV IV IV V7 V7 I I I7 V/IV IV IV V7 V7 I ii bIII bIII bVI bII I I
Alone Too Long,Arthur Schwartz,G,4 4,32,"G6 | G6 G6 G6 G#o7 | Am7 D7 | Am7 D7 |
Am7 | D7 | G6 Em7 | Am7 D7 |
G6 | G6 G6 G6 G#o7 | Am7 D7 | Am7 D7 |
Am7 | D7 | G6 | F#m7b5 Bb7b9 |
Em7 Em7/D | Em7/C# Em7/C# C7b5 B7 | Em6 | Em6 |
Em Em7 | A7 | Am7 | D7 |
G6 | G6 G6 G6 G#o7 | Am7 D7 | Am7 D7 |
Am7 | D7 | G6 Em7 | Am7 D7 |",7,major,G,101.5,57,I I I I biio ii V7 ii V7 ii V7 I vi ii V7 I I I I biio ii V7 ii V7 ii V7 I viiø bIII7 vi vi vi vi Vsub/III V/VI vi vi vi vi II7 ii V7 I I I I biio ii V7 ii V7 ii V7 I vi ii V7
Full House,West Montgomery,Ab,4 4,56,"Fm9 | Bb13 | Fm9 | Bb13 |
Fm9 | Bb13 | Fm9 | C7#9 |
Fm9 | Bb13 | Fm9 | Bb13 |
Fm9 | Bb13 | Fm9 | Fm9 |
Fm9 | Bb13 | Fm9 | Bb13 |
Fm9 | Bb13 | Fm9 | C7#9 |
Fm9 | Bb13 | Fm9 | Bb13 |
Fm9 | Bb13 | Fm9 | Fm9 |
Bbm7 | Eb7 | AbM7 | Db7 |
GbM7 | BM7 | Gm7b5 | C7b9#11 |
Fm9 | Bb13 | Fm9 | Bb13 |
Fm9 | Bb13 | Fm9 | C7#9 |
Fm9 | Bb13 | Fm9 | Bb13 |
Fm9 | Bb13 | Fm9 | Fm9 |",3,major,Eb,95.10000000000001,56,ii V7 ii V7 ii V7 ii V/II ii V7 ii V7 ii V7 ii ii ii V7 ii V7 ii V7 ii V/II ii V7 ii V7 ii V7 ii ii v V/IV IV bVII7 bIII bVI iiiø V/II ii V7 ii V7 ii V7 ii V/II ii V7 ii V7 ii V7 ii ii
Estate,Bruno Martino and Joel E. Siegel,C,4 4,70,"Am7 | Am7 | Dm7 | E7alt |
Am7 | Am7 | Dm7 | G7 |
Gm7/C | C7 | FM7 | Bb7#11 |
Bm7/E | E7alt | Am7 | Am7 |
Dm7 | E7alt | Am7 | Am7 |
Dm7 | G7 | Gm7/C | C7 |
FM7 | Bb7#11 | Bm7/E | E7 |
AM7 | AM7 | Ebm7b5 | Ab7 |
Dbm7 | Gb7 | Dm7 | G7 |
Gm7 | C7 | FM7 | Bb7#11 |
Bm7/E | E7alt | Am7 | Am7 |
Dm7 | E7alt | Am7 | Am7 |
Dm7 | G7 | Gm7/C | C7 |
FM7 | Bb7#11 | Bm7/E | E7alt |
Am7 | Am7 | Dm7 | E7alt |
Am7 | Am7 | Dm7 | G7 |
Gm7/C | C7 | FM7 | Bb7#11 |
Bm7/E | Em6 |",5,major,F,89.60000000000001,70,iii iii vi V/III iii iii vi II7 ii V7 I IV7 #iv V/III iii iii vi V/III iii iii vi II7 ii V7 I IV7 #iv V/III III III bviiø bIII7 bvi bII7 vi II7 ii V7 I IV7 #iv V/III iii iii vi V/III iii iii vi II7 ii V7 I IV7 #iv V/III iii iii vi V/III iii iii vi II7 ii V7 I IV7 #iv vii
Dahomey Dance,John Coltrane,G,4 4,12,"G | F/G | G9 | G9 |
G/F | F7 | G9 | G9 |
G/D | F/D | G9 | G9 |",0,major,C,17.6,12,V IV V7 V7 V IV7 V7 V7 V IV V7 V7
Card Board,Charlie Parker,A,4 4,32,"A | Cdim | Bm7 | E7 F#7b9 |
Bm7 | E7 | A | Bm7 E7 |
A | Cdim | Bm7 | E7 F#7b9 |
Bm7 | E7b9 | C#m7 F7 | Bm7 E7 |
A | Cdim | Bm7 | E7 F#7b9 |
Bm7 | E7 | A | Em7 A7 |
D6 | G9#11 | C#m7 | F#7 |
Bm7 | E7 | A | Bm7 E7 |",9,major,A,60.999999999999986,40,I biiio ii V7 V/II ii V7 I ii V7 I biiio ii V7 V/II ii V7 iii bVI7 ii V7 I biiio ii V7 V/II ii V7 I v V/IV IV bVII7 iii V/II ii V7 I ii V7
Diminushing,Django Reinhardt,C,4 4,32,"D9#5 | D9#5 | D9#5 | D9#5 |
D9#5 | D9#5 | C69 | C69 |
D9#5 | D9#5 | D9#5 | D9#5 |
D9#5 | D9#5 | C69 | C69 |
Gb Db7 | Gb Db7 | Gb Db7 | Gb Db7 |
Gb Db7 | Gb Db7 | Gb Db7 | Gb A7 |
D9#5 | D9#5 | D9#5 | D9#5 |
D9#5 | D9#5 | C69 | C69 |",7,major,G,53.69999999999997,40,V7 V7 V7 V7 V7 V7 IV IV V7 V7 V7 V7 V7 V7 IV IV VII V/VII VII V/VII VII V/VII VII V/VII VII V/VII VII V/VII VII V/VII VII V/V V7 V7 V7 V7 V7 V7 IV IV
Chatanooga Choo Choo,Harry Warren,C,4 4,48,"C69 | C69 | C69 | C69 |
Dm7 G7 | Dm7 G7 | C69 | Dm7 G7 |
C69 | C69 | C69 | C69 |
Dm7 G7 | Dm7 G7 | C69 | Gm7 C7 |
FM7 C7 | FM7 C7 | FM7 C7 | FM7 F7 |
BbM7 Bo7 | FM7 D7 | G7b9 | Db7 C7 |
FM7 C7 | FM7 C7 | FM7 C7 | FM7 F7 |
BbM7 Bo7 | FM7 D7 | G7b9 | Db7 C7 FM7 G7 |
C69 | C69 | C69 | C69 |
Dm7 G7 | Dm7 G7 | C69 | Dm7 G7 |
C69 | C69 C7 | FM7 | Ab7 |
C69 Am7 | D7 G7 | C69 | Dm7 G7 |",0,major,C,117.30000000000001,77,I I I I ii V7 ii V7 I ii V7 I I I I ii V7 ii V7 I v V/IV IV V/IV IV V/IV IV V/IV IV IV7 bVII viio IV V/V V7 bII7 V/IV IV V/IV IV V/IV IV V/IV IV IV7 bVII viio IV V/V V7 bII7 V/IV IV V7 I I I I ii V7 ii V7 I ii V7 I I V/IV IV bVI7 I vi V/V V7 I ii V7
A Delicate Balance,Marian McPartland,Eb,3 4,44,"EbM7 | DbM7 | GbM7 | E69 |
EbM7 | DbM7 | GbM7 | CbM7 |
Ab7 | Fm7add4 | GbM7 | GbM7 |
EbM7 | DbM7 | GbM7 | E69 |
EbM7 | DbM7 | GbM7 | CbM7 |
Ab7 | Fm7add4 | GbM7 | GbM7 |
DM7 | CM7 | DM9 | C6 |
DM7 | C69 | Ab/Bb | Ab/Bb |
EbM7 | DbM7 | GbM7 | E69 |
EbM7 | DbM7 | GbM7 | CbM7 |
Ab7 | Fm7add4 | GbM7 | GbM7 |",1,major,Db,52.399999999999984,44,II I IV bIII II I IV bVII V7 iii IV IV II I IV bIII II I IV bVII V7 iii IV IV bII VII bII VII bII VII V V II I IV bIII II I IV bVII V7 iii IV IV
At Sundown,Walter Donaldson,F,4 4,32,"Gm7 | C7 | F Bb7 | Am7 D7 |
Gm7 | C7 | F6 | F6 F7 E7 Eb7 |
D7 | D7 | G7 | G7 |
C7 | C7 C7+ | F6 | F6 D7 |
Gm7 | C7 | F Bb7 | Am7 D7 |
Gm7 | C7 | F6 | F6 F7 E7 Eb7 |
D7 | D7 | G7 | G7 |
Gm7 | C7 | F6 | Am7 D7 |",5,major,F,57.799999999999976,45,ii V7 I Vsub/III iii V/II ii V7 I I Vsub/VII VII7 Vsub/VI VI7 V/II II7 V/V V7 V7 V7 I I V/II ii V7 I Vsub/III iii V/II ii V7 I I Vsub/VII VII7 Vsub/VI VI7 V/II II7 II7 ii V7 I iii VI7
Exactly Like You,Jimmy McHugh and Dorothy Fields,C,4 4,32,"C6 | C6 | D7 | D7 |
G7 | Dm7 G7 | C6 | Dm7 G7 |
C6 | C6 | D7 | D7 |
G7 | Dm7 G7 | C6 | Gm7 C7 |
FM7 | Fm7 | C6 | C7 |
FM7 | Fm7 | C6 A7 | D7 G7 |
C6 | C6 | D7 | D7 |
G7 | Dm7 G7 | C6 | Dm7 G7 |",0,major,C,59.19999999999998,40,I I II7 V/V V7 ii V7 I ii V7 I I II7 V/V V7 ii V7 I v V/IV IV iv I V/IV IV iv I V/II V/V V7 I I II7 V/V V7 ii V7 I ii V7
Christopher Columbus,Leon Berry,F,4 4,64,"F F7 | Bb Bb Bbm G7b5 | F | Gm7 C7 |
F F7 | Bb Bb Bbm G7b5 | F | Gm7 C7 |
F F7 | Bb Bb Bbm G7b5 | F | Gm7 C7 |
F F7 | Bb Bb Bbm G7b5 | F | C7 F |
F Abo7 | Abo7 C9 | F Abo7 | Abo7 C9 |
F Abo7 | Abo7 C9 | F Abo7 | Am Gm6 F C7 |
F Abo7 | Abo7 C9 | F Abo7 | Abo7 C9 |
F Abo7 | Abo7 C9 | F Abo7 | Am Gm6 F F |
A7 A7 G#7 G#7 A7 A7 Bb7 A7 | A7 A7+ A7+ A7+ A7+ A7+ A7+ A7+ | D9 | D9 |
G7 G7 Go7 G7 | G7 | C7 | C7 |
F Abo7 | Abo7 C9 | F Abo7 | Abo7 C9 |
F Abo7 | Abo7 C9 | F Abo7 | Am Gm6 F F |
F F7 | Bb Bb Bbm G7b5 | F | Gm7 C7 |
F F7 | Bb Bb Bbm G7b5 | F | Gm7 C7 |
F F7 | Bb Bb Bbm G7b5 | F | Gm7 C7 |
F F7 | Bb Bb Bbm G7b5 | F | C7 F |",5,major,F,186.10000000000016,151,I V/IV IV IV iv II7 I ii V7 I V/IV IV IV iv II7 I ii V7 I V/IV IV IV iv II7 I ii V7 I V/IV IV IV iv II7 I V7 I I biiio biiio V7 I biiio biiio V7 I biiio biiio V7 I biiio iii ii I V7 I biiio biiio V7 I biiio biiio V7 I biiio biiio V7 I biiio iii ii I I III7 III7 bIII7 bIII7 III7 III7 Vsub/III III7 III7 III7 III7 III7 III7 III7 III7 V/VI VI7 V/II II7 II7 iio II7 V/V V7 V7 I biiio biiio V7 I biiio biiio V7 I biiio biiio V7 I biiio iii ii I I I V/IV IV IV iv II7 I ii V7 I V/IV IV IV iv II7 I ii V7 I V/IV IV IV iv II7 I ii V7 I V/IV IV IV iv II7 I V7 I
Glass Mystery,Tom Harrell,C,4 4,32,"GM7 GM7 GM7 Em7 | Gm/C Fm/Bb Fm/Bb Em/A Ebm/Ab Ebm/Ab Ab7#11 Ab7#11 | GM7 GM7 GM7 Em7 | GmM7 FmM7 FmM7 EmM7 EbmM7 EbmM7 Ab7 Ab7 |
Fm/Bb FmM7/Bb | G7alt G7alt Abm7 Db7b9 | GbM7#11 AbM7#11 | Bm7 E7alt |
Am/D | Cm/D | AmM7/B | BbM7#11 |
EM7 F#m7 Abm7 AM7 | Bbm7 Cm7 DbM7 Eb7b9 | DM7 E7#11 | Bbm7 Eb7#11 |
GM7 GM7 GM7 Em7 | Gm/C Fm/Bb Fm/Bb Em/A Ebm/Ab Ebm/Ab Ab7#11 Ab7#11 | GM7 GM7 GM7 Em7 | GmM7 FmM7 FmM7 EmM7 EbmM7 EbmM7 Ab7 Ab7 |
Fm/Bb FmM7/Bb | G7alt G7alt Abm7 Db7b9 | GbM7#11 AbM7#11 | Bm7 E7alt |
Am/D | Cm/D | F#m7b5 B7alt | Bm7b5 E7alt |
EbM7 EbM7 EbM7 EbM7#5 | Ebm7 Ab7#11 | GM7 FM7 | BbM7 AbM7#11 |",1,major,Db,83.30000000000003,100,#IV #IV #IV biii #iv iii iii biii ii ii V7 V7 #IV #IV #IV biii #iv iii iii biii ii ii V7 V7 iii iii #IV7 #IV7 v V/IV IV V bvii bIII7 bvi vii bvi VI bIII iv v bVI vi vii I II7 bII bIII7 vi II7 #IV #IV #IV biii #iv iii iii biii ii ii V7 V7 #IV #IV #IV biii #iv iii iii biii ii ii V7 V7 iii iii #IV7 #IV7 v V/IV IV V bvii bIII7 bvi vii ivø bVII7 bviiø Vsub/II II II II II ii V7 #IV III VI V
Do You Hear What I Hear?,Noel Regney and Gloria Shayne,C,4 4,56,"C C F/A G/B | C | C C2 C C | C C2 C C |
C C F/A G/B | C | C C2 C C | C C2 C C |
Am | Em | F G | Cadd9 G/B Am Am/G |
F G7 | Csus4 C | C C F Gsus4 | C |
C C2 C C | C C2 C C | Am | Em |
F G | C G/B Am G | F | G7 |
Em Fadd9 | F G7 | Csus4 C | Am |
Em | F G | Aadd9 | FM7 FM7 G7sus4 G7 |
C Csus4 C C | C C F Gsus4 | C C C Csus4/G | C |
C C2 C C | C C2 C C | Amadd9 | Em7 |
F G | C G/B Am Em/G | F F G7sus4 G7 | Em Fadd9 |
F G7 | Fadd9 C/E | Dm7 G7sus4 | C C2 C C2 |
Am7 | F G7 | Dm7add11 Dm7 C/E C/E | F F G7sus4 G7 |
C F69 | C Fadd9 | Cadd9 | Cadd9 |",0,major,C,252.00000000000006,138,I I IV V I I I I I I I I I I I IV V I I I I I I I I I vi iii IV V I V vi vi IV V7 I7 I I I IV V7 I I I I I I I I I vi iii IV V I V vi V IV V7 iii IV IV V7 I7 I vi iii IV V VI IV IV V7 V7 I I7 I I I I IV V7 I I I I7 I I I I I I I I I vi iii IV V I V vi iii IV IV V7 V7 iii IV IV V7 IV I ii V7 I I I I vi IV V7 ii ii I I IV IV V7 V7 I IV I IV I I
The Fat Man,Jerome Richardson,Bb,4 4,32,"Gm | Cm D7+ | Gm | Am7b5 D7+ |
Gm | Cm D7+ | Gm D7#9 | Gm D7+ |
Gm | Cm D7+ | Gm | Am7b5 D7+ |
Gm | Cm D7+ | Gm D7#9 | Gm |
D7#9 | Gm | Gm D7+ | Gm |
D7#9 | Gm | Gm | D7 |
Gm | Cm D7+ | Gm | Am7b5 D7+ |
Gm | Cm D7+ | Gm D7#9 | Gm |",7,minor,Gm,93.5,46,i iv V7 i iiø V7 i iv V7 i V7 i V7 i iv V7 i iiø V7 i iv V7 i V7 i V7 i i V7 i V7 i i V7 i iv V7 i iiø V7 i iv V7 i V7 i
The Girl That I Marry,Irving Berlin,Bb,3 4,40,"BbM7 | Gm7 | Cm7 | F7 |
Cm7 | F7 | BbM7 | BbM7 |
Cm7 | F7 | BbM7 | Cm7 Cm7 F7 |
BbM7 | Cm7 Cm7 F7 | Dm7 Dm7 Gm7 | Cm7 Cm7 F7 |
BbM7 | Gm7 | Cm7 | F7 |
Cm7 | F7 | BbM7 | BbM7 |
Fm7 | Bb7 | EbM7 | EbM7 |
EbM7 | Eo7 | Dm7 G7 G7 | Cm7 Cm7 F7 |
BbM7 | Gm7 | Cm7 | F7 |
BbM7 | Gm7 | Cm7 | F7 |",10,major,Bb,95.60000000000002,52,I vi ii V7 ii V7 I I ii V7 I ii ii V7 I ii ii V7 iii iii vi ii ii V7 I vi ii V7 ii V7 I I v V/IV IV IV IV #ivo iii VI7 V/II ii ii V7 I vi ii V7 I vi ii V7
Big Blues,Jim Hall,C,4 4,24,"F7#9 | Bb7 | F7#9 | F7#9 |
Bb7 | Bb7 | F7#9 | F7#9 |
C7#9 | C7#9 | F7#9 | F7 |
F7#9 | Bb7 | F7#9 | F7#9 |
Bb7 | Bb7 | F7#9 | F7#9 |
C7#9 | C7#9 | F7#9 | F7#9 |",10,major,Bb,31.999999999999993,24,V7 I7 V7 V7 I7 I7 V7 V7 II7 V/V V7 V7 V7 I7 V7 V7 I7 I7 V7 V7 II7 V/V V7 V7
Grand Central,John Coltrane,Ab,4 4,36,"Fm7 | Bbm7 Eb7 | Abm7 Db7 | Gbm7 B7 |
Bbm7 | B7b5 | Bbm7 | B7b5 |
Fm7 | Bbm7 Eb7 | Abm7 Db7 | Gbm7 B7 |
Bbm7 | B7b5 | Bbm7 | Bbm7 |
F#m9/B | F#m9/B | F#m9/B | F#m9/B |
F#m9/B | F#m9/B | Bbm7 E7 | A7 C7 |
Fm7 | Bbm7 Eb7 | Abm7 Db7 | Gbm7 B7 |
Bbm7 | B7b5 | Bbm7 | B7b5 |
Bbm7 | B7b5 | Bbm7 | Bbm7 |",6,major,Gb,52.29999999999997,47,vii iii V/II ii V7 i Vsub/III iii Vsub/III iii IV7 vii iii V/II ii V7 i Vsub/III iii Vsub/III iii iii i i i i i i iii bVII7 bIII7 V/VII vii iii V/II ii V7 i Vsub/III iii Vsub/III iii Vsub/III iii Vsub/III iii iii
Blue Lace,Lee Morgan,C,3 4,14,"Fm7 | Fm7 | Ebm7 | Ebm7 |
Fm7 | Fm7 | EbmM7 | EbmM7 |
DbM7 | DbM7 | Dbm7 | Gb11 |
BM7 | BM7 |",1,major,Db,20.799999999999997,14,iii iii ii ii iii iii ii ii I I i IV7 bVII bVII
Fiddler On the Roof,Jerry Bock,C,4 4,24,"C | C | Db | C |
C | C | Db Db Eb Db | C |
C | C | Db | C |
C | C | Db Db Eb Db | C |
C | C | Db | C |
C | C | Db | C |",4,minor,Em,36.8,30,VI VI natVI VI VI VI natVI natVI VII natVI VI VI VI natVI VI VI VI natVI natVI VII natVI VI VI VI natVI VI VI VI natVI VI
Gettin' It Togetha,Bpbby Timmons,Bb,4 4,30,"Gm7 | Gm7 | Gm7 | Gm7 |
Cm7 | Cm7 | Cm7 | Cm7 |
Gm7 | Gm7 | Gm7 | Gm7 |
Cm7 | Cm7 | Cm7 | NC NC NC D7#5 |
Gm7 | Gm7 Gm7 Gm7 C C C Gm7 Gm7 | Gm7 | Gm7 Gm7 Gm7 C C C Gm7 Gm7 |
Cm7 Cm7/Bb | Am7b5 AbM7 | Dm7b5 G7#5 | Cm7 Cm7 Cm7 D7#5 |
Gm7 | Gm7 Gm7 Gm7 C C C Gm7 Gm7 | Cm7 Cm7/Bb | Am7b5 AbM7 |
Dm7b5 G7#5 | Cm7 Cm7 Cm7 D7#5 |",7,minor,Gm,101.20000000000003,63,i i i i iv iv iv iv i i i i iv iv iv V7 i i i i IV IV IV i i i i i i IV IV IV i i iv iv iiø bII vø V/IV iv iv iv V7 i i i i IV IV IV i i iv iv iiø bII vø V/IV iv iv iv V7
Freedom Jazz Dance,Eddie Harris,Bb,4 4,16,"Bb7 | Bb7 | Bb7 | Bb7 |
Bb7 | Bb7 | Bb7 | Bb7 |
Bb7 | Bb7 | Bb7 | Bb7 Bb7 Bb7 Bb7#9 |
Bb7 | Bb7 | Bb7 | Bb7 |",3,major,Eb,38.0,19,V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7 V7
Fee Fi Fo Fum,Wayne Shorter,Ab,4 4,23,"Eb7 D7#9 | Gm7 AbM7 | BM7 D7 | Dm7 G7 |
Eb7 D7#9 | Gm7 AbM7 | C7b9 F7 | Bb7 |
Eb7 | Eb7 | Bb7 | Bb7 |
Eb7 | Eb7 | Bbm7 Eb7 | Am7 D7 |
Eb7 D7#9 | Gm7 AbM7 | BM7 D7 | Dm7 G7 |
Eb7 D7#9 | DbM7 DbM7 C7b9 BM7 | BM7 |",8,major,Ab,38.29999999999999,40,V7 V/VII vii I bIII #IV7 #iv VII7 V7 V/VII vii I V/VI V/II V/V V7 V7 II7 V/V V7 V7 ii V7 bii #IV7 V7 V/VII vii I bIII #IV7 #iv VII7 V7 Vsub/IV IV IV III7 bIII bIII
Creole Love Call,Duke Ellington,Bb,4 4,12,"BbM7 | BbM7 | Bb7 | Bb7 |
EbM7 | EbM7 | EbM7 | BbM7 |
F7 | Cm7 F7 | Bb6 EbM7 | BbM7 |",10,major,Bb,24.8,14,I I I7 V/IV IV IV IV I V7 ii V7 I IV I
The Christmas Waltz,Jule Styne,F,3 4,38,"F | D7sus4 D7 D7 | Gm7 | C7 |
F | D7b9 | Gm | C7b9 |
F | F | Gm7 | Gm7 Gm7 C7b9 |
F | Dm7 | G9 G9 G7b5 | C7 C7+ C7+ |
F | D7sus4 D7 D7 | Gm7 | C7 |
F | D7b9 | Gm | C7b9 |
F | F | Gm7 | C9 |
Am7b5 | D7 D7+ D7 | G9 | C9 C7 C7 |
F | D7 | G7 | G7 Cm7 C7 |
F | Gm7 Gm7 C9 |",5,major,F,80.0,56,I VI7 VI7 V/II ii V7 I V/II ii V7 I I ii ii ii V7 I vi II7 II7 V/V V7 V7 V7 I VI7 VI7 V/II ii V7 I V/II ii V7 I I ii V7 iiiø VI7 VI7 V/II V/V V7 V7 V7 I V/II II7 V/V v V7 I ii ii V7
De Pois Do Amor O Vazio,Wayne Shorter,C,4 4,69,"Ebmaj9 | Ebmaj9 | Dm7 | Dm7 |
Cm9 | Cm9 | F13 | F13 |
Emaj9 | Emaj9 | Bmaj7 | Bb9 |
Ebmaj9 | Ebmaj9 | D13b9 | D13b9 |
Gm7 | Gm7 | A7sus | A7sus |
Cm7 | Cm7 | F9 | F9 |
Bm7b5 | Bm7b5 | E7b9 | E7b9 |
Ebm9 | Ebm9 | Ebm9 | Ebm9 |
Ebmaj9 | Ebmaj9 | Dm7 | Dm7 |
Cm9 | Cm9 | F13 | F13 |
Emaj9 | Emaj9 | Bmaj7 | Bb9 |
Ebmaj9 | Ebmaj9 | D13b9 | D13b9 |
Gm7 | Gm7 | A7sus | A7sus |
Ebm7 | Ebm7 | Fm9 | Fm9 |
Gm9 | Gm9 | A11 | A11 |
Dm7 | Dm7 | Dm7 | Dm7 |
BmMaj7 | BmMaj7 | BmMaj7 | BmMaj7 |
BmMaj7 |",10,major,Bb,76.59999999999998,69,IV IV iii iii ii ii V7 V7 #IV #IV bII V/IV IV IV III7 V/VI vi vi VII7 VII7 ii ii V7 V7 biiø biiø #IV7 Vsub/IV iv iv iv iv IV IV iii iii ii ii V7 V7 #IV #IV bII V/IV IV IV III7 V/VI vi vi VII7 VII7 iv iv v v vi vi VII7 V/III iii iii iii iii bii bii bii bii bii
Christmas Time is Here,Vince Guaraldi,F,3 4,32,"FM7 | Eb9#11 | FM7 | Eb9#11 |
Bm7b5 Bbm Bbm | Am7 Abm Abm | Gm Gm Bbm/C | FM9 |
FM7 | Eb9#11 | FM7 | Eb9#11 |
Bm7b5 Bbm Bbm | Am7 Abm Abm | Gm Gm Bbm/C | FM9 |
DbM7 | Gb9#11 | DbM7 | Gb9#11 |
Am Am Gm7b5 | F#m7b5 F#m7b5 D7 | Gm Gm G9#5 | C9 |
FM7 | Eb9#11 | FM7 | Eb9#11 |
Bm7b5 Bbm Bbm | Am7 Abm Abm | Gm Gm Bbm/C | FM9 |",5,major,F,53.19999999999999,56,I bVII7 I bVII7 #ivø iv iv iii biii biii ii ii iv I I bVII7 I bVII7 #ivø iv iv iii biii biii ii ii iv I bVI bII7 bVI bII7 iii iii iiø biiø biiø V/II ii ii V/V V7 I bVII7 I bVII7 #ivø iv iv iii biii biii ii ii iv I
Barbados,Charlie Parker,F,4 4,12,"F | Gm7 C7 | F | Cm7 F7 |
Bb7 | Bb7 | F | F |
Gm7 | C7b9 | F | Gm7 C7 |",5,major,F,23.6,15,I ii V7 I v V/IV IV7 IV7 I I ii V7 I ii V7
Freedom Sound,Joe Sample,Eb,4 4,28,"AbM9 | AbM9 | Gm7 | Gm7 |
Fm6 | Fm6 | Cm11 | Cm11 |
Cm | Cm | Ab7 | Ebm7 D7 |
DbM7 | C7b9#11 B9b5 | Bb7 | Bm7b5 E7 |
AM7 | Bbm7 | AbM9 | AbM9 |
Gm7 | Gm7 | Fm6 | Fm6 |
Cm11 | Cm11 | Cm | Cm |",3,major,Eb,44.599999999999994,31,IV IV iii iii ii ii vi vi vi vi IV7 i VII7 bVII VI7 Vsub/V V7 bviø bII7 #IV v IV IV iii iii ii ii vi vi vi vi
Castilian Blues,Dave Brubeck,Bb,5 4,12,"G | D7 | D7 | G |
G | C | F | Bb |
Eb | A | D7b9 | G |",7,major,G,17.9,12,I V7 V7 I I IV bVII bIII bVI II V7 I
12-Bar Blues,Traditional,F,4 4,12,"F13 | Bb13 Bo7 | F13 | Cm9 F13b9 |
Bb13 | Bo7 | F13 | D7#5#9 |
Gm9 | C13b9 | F13 D7#5#9 | Gm9 C13b9 |",10,major,Bb,18.4,16,V7 I7 biio V7 ii V7 I7 biio V7 V/VI vi V/V V7 V/VI vi II7
Children Of The Night,Wayne Shorter,D,4 4,50,"Bm7 | Bm7 | GM7/B | GM7/B |
Bm7 | Bm7 | GM7/B | GM7/B |
EbM7 | Dm7 G7 | CM7 | Bm7 E7 |
AM7 | GM7 | F#m7 F7alt | Em7 A7 |
DM7 | C#m7 F#7 | BM7 | BM7 |
Dm7b5 | F7alt | Dm7b5 | Bm7b5 E7alt |
A7 D7 | Gm7 Bb7 | EbM7 | C#m7 F#7 |
Bm7 | Bm7 | GM7/B | GM7/B |
Bm7 | Bm7 | GM7/B | GM7/B |
EbM7 | Dm7 G7 | CM7 | Bm7 E7 |
AM7 | GM7 | F#m7 F7alt | Em7 A7 |
F#m7 F7alt | Em7 A7 | DM7 | C#m7 F#7 |
BM7 | BM7 |",2,major,D,76.89999999999999,66,vi vi IV IV vi vi IV IV bII i IV7 bVII vi V/V V IV iii Vsub/II ii V7 I vii V/VI VI VI iø bIII7 iø viø V/V V7 V/IV iv bVI7 bII vii V/VI vi vi IV IV vi vi IV IV bII i IV7 bVII vi V/V V IV iii Vsub/II ii V7 iii Vsub/II ii V7 I vii V/VI VI VI
Buzzy,Charlie Parker,Bb,4 4,12,"Bb7 | Eb7 | Bb7 | Bb7 |
Eb7 | Eb7 | Bb7 | Bb7 G7 |
Cm7 | F7 | Bb7 | F7 |",3,major,Eb,16.4,13,V7 I7 V7 V7 I7 I7 V7 V7 V/VI vi V/V V7 II7
Back Talk,Shorty Rogers and Red Norvo,F,4 4,32,"Dm | Dm | Dm | D7 |
G7 | C7 | F | F A7 |
Dm | Dm | Dm | D7 |
G7 | C7 | F | F |
A7 | A7 | D7 | D7 |
G7 | G7 | C7 | A7 |
Dm | Dm | Dm | D7 |
G7 | C7 | F | F A7 |",0,major,C,45.59999999999999,34,ii ii ii V/V V7 V/IV IV IV V/II ii ii ii V/V V7 V/IV IV IV VI7 V/II II7 V/V V7 V7 I7 V/II ii ii ii V/V V7 V/IV IV IV VI7
Coral,Keith Jarrett,Bb,4 4,9,"Cm7 F7 | D/Bb BbM7 | Am7b5 D7b9 | Gm7 C7 |
BM7 F#M7/A# | G#m7 BM7/F# | Gb Ab/Gb Ab/Gb Ab/Gb Dbm7/Gb Dbm7/Gb Dbm7/Gb Dbm7/Gb | Fm9 Fm9 Dm7b5 G7b9 |
Cm11 |",0,minor,Cm,22.7,25,i IV7 II bVII natviø V/V v Vsub/VII VII #IV vi VII #IV VI VI VI bii bii bii bii iv iv iiø V7 i
